Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Daniel Lantigua,@DLantigua25,2016-11-14T19:14:12.000Z,False,Art #art #sculture #angel #paintbucket #bristol #museum #bristolmuseum @ Bristol Museum & Art… https://instagram.com/p/BMzUl-XjrAg/,0,0,0,0,"['#art', '#sculture', '#angel', '#paintbucket', '#bristol', '#museum', '#bristolmuseum']",[],[],https://pbs.twimg.com/profile_images/585509450242531328/YhoyLJcB_normal.jpg,https://x.com/DLantigua25/status/798242649731956741,tweet_id:798242649731956741
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:52:22.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159743…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798222055170863107,tweet_id:798222055170863107
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-14T17:47:38.000Z,False,We are glad you liked our new Stone Age to Iron Age display  !! ^GB,0,0,0,0,[],['@megportal'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/798220861815791621,tweet_id:798220861815791621
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:47:30.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159742…",0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798220827527364611,tweet_id:798220827527364611
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:42:31.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159741…",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798219573375934465,tweet_id:798219573375934465
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:37:16.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159740…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798218251943739393,tweet_id:798218251943739393
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:37:13.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159739…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798218239054647296,tweet_id:798218239054647296
The Megalithic Portal Ancient Sites & Stones,@megportal,2016-11-14T17:32:20.000Z,False,"Bristol City Museum & Art Gallery

from TheCaptain: Until June 2017 Bristol Museum has a f… http://megalithic.co.uk/modules.php?op=modload&name=My_eGallery&file=index&do=showpic&pid=159738…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1114891702941179905/kNGVQb_a_normal.png,https://x.com/megportal/status/798217011637735424,tweet_id:798217011637735424
Y3 Cheddar Grove PS,@Y3CheddarGrove,2016-11-13T17:10:38.000Z,False,Year 3 had a fabulous time at the Bristol Museum learning about dinosaurs and fossils at the Dinosaur Takeover!,0,1,3,0,[],[],[],https://pbs.twimg.com/profile_images/710854742185021440/BsXHVGt0_normal.jpg,https://x.com/Y3CheddarGrove/status/797849163333595136,tweet_id:797849163333595136
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-13T12:36:38.000Z,False,See this amazing Saxon object up close in our #WarriorTreasures show http://ow.ly/glZr3067qNL https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/warrior-treasures//… ^GB,0,1,1,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797780210108211200,tweet_id:797780210108211200
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-13T10:30:33.000Z,False,"Join   for a special #Christmas art fair, original works at amazing prices, #free mince pie & mulled wine http://ow.ly/bNIs305ZWth",0,10,6,0,"['#Christmas', '#free']",['@RWABristol'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797748477031747584,tweet_id:797748477031747584
Isabell,@girlbehindbooks,2016-11-12T14:05:14.000Z,False,Das Bristol Museum & Art Gallery ist schon ein wenig enttäuschend. Die Ausstellungen sind alle so ungewohnt winzig,1,0,0,0,[],[],['\\U0001f631'],https://pbs.twimg.com/profile_images/959059264731078656/JskINpGY_normal.jpg,https://x.com/girlbehindbooks/status/797440116184805376,tweet_id:797440116184805376
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-12T09:52:28.000Z,False,Pop up prehistoric food to tingle your taste buds!! Family fun 10-12 today FREE https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/prehistoric-feast//…,0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797376507647819777,tweet_id:797376507647819777
Bristol Mum,@bristolmum,2016-11-12T09:20:31.000Z,False,Free Pop-Up Prehistoric Feast today at Bristol Museum!... http://fb.me/5EyWobtIp,1,1,1,0,[],[],[],https://pbs.twimg.com/profile_images/344513261577977581/316a2ea89b780a88c119d2c43fc80e6d_normal.jpeg,https://x.com/bristolmum/status/797368465451610112,tweet_id:797368465451610112
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-11T17:31:11.000Z,False,Bristol Museum & Art Gallery features in Top 19 Museum Wedding Venues for Cultural Couples! http://hitched.co.uk/wedding-planning/ceremony-and-reception/museum-wedding-venues_571.htm… ^cp,0,2,3,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797129560265474048,tweet_id:797129560265474048
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-11T16:55:23.000Z,False,Apply for a position  and help Bristol celebrate Afrikan Caribbean culture in 2017 and beyond http://voscur.org/carnival ^lm,0,3,0,0,[],['@stpaulscarnival'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797120548258115584,tweet_id:797120548258115584
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-11T11:05:17.000Z,False,One of the gold pieces in the Staffordshire Hoard… a seahorse or a horse? #WarriorTreasures ^MS,2,19,15,0,['#WarriorTreasures'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/797032443253555201,tweet_id:797032443253555201
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-10T14:41:44.000Z,False,Ha. Thanks Tina. We'll put this one to the test in the last of our Dinosaur takeover! sessions tomorrow! :) ^kd,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796724527111643136,tweet_id:796724527111643136
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-10T14:37:21.000Z,False,".@MPHeadteacher Sorry, we missed your Q. Chinese New Year is all here on our learning pages https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/learning/chinese-new-year-in-your-school/… Thanks ^kd",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796723424253136896,tweet_id:796723424253136896
Bristol Mum,@bristolmum,2016-11-10T12:09:02.000Z,False,"This Saturday there will be a Prehistoric Feast at Bristol Museum, a FREE event for children and families.

The... http://fb.me/8qvJSgkMp",0,1,4,0,[],[],[],https://pbs.twimg.com/profile_images/344513261577977581/316a2ea89b780a88c119d2c43fc80e6d_normal.jpeg,https://x.com/bristolmum/status/796686097661169669,tweet_id:796686097661169669
Year 3 WFA,@Y3WFA,2016-11-10T10:27:34.000Z,False,Being Palaeontologists at Bristol Museum with Dino-Holly!,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/753663265050361856/zXI0ZTif_normal.jpg,https://x.com/Y3WFA/status/796660566630825984,tweet_id:796660566630825984
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-10T10:10:18.000Z,False,Take a peek inside our Romany wagon.... http://museums.bristol.gov.uk/details.php?irn=134420… ^ad,1,4,4,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796656220090335232,tweet_id:796656220090335232
OdioLaCioccolata,@OdioLaCioccolat,2016-11-10T07:20:45.000Z,False,"L'odio profondo per chi scrive ""buongiorno mondo"".
•
•
• @ Bristol Museum & Art Gallery https://instagram.com/p/BMnvw8fA42j/",0,1,1,0,[],[],[],https://pbs.twimg.com/profile_images/933594777412603905/raxKbmUj_normal.jpg,https://x.com/OdioLaCioccolat/status/796613549204373505,tweet_id:796613549204373505
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-09T11:10:03.000Z,False,"Ha ha, too true!",0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796308868745822208,tweet_id:796308868745822208
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-09T11:06:40.000Z,False,"Ah, thanks. Glad your class had a roar-tastic time!  Such a lovely group of inquisitive children :) #dinosaurs #lovelearning",0,1,1,0,"['#dinosaurs', '#lovelearning']",[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796308016060567553,tweet_id:796308016060567553
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-09T09:40:17.000Z,False,"We're running a Dinosaur takeover! for school children this week. As a bit of fun, what's your favourite #Dinosaur joke? ^kd",2,8,10,0,['#Dinosaur'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796286279503777792,tweet_id:796286279503777792
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-08T16:30:33.000Z,False,"Here's some #Movember motivation, with a pinterest board of the moustached men from our collection https://uk.pinterest.com/bristolmuseums/movember-at-the-museum/… ^lt",1,3,4,0,['#Movember'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/796027136498929664,tweet_id:796027136498929664
Verity Burke,@DrVerityBurke,2016-11-07T22:50:01.000Z,False,Some of my best childhood memories are from  Bristol Museum. Would hate others to miss that experience.,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1538896594262794240/ELVTyTZq_normal.jpg,https://x.com/DrVerityBurke/status/795760244454490112,tweet_id:795760244454490112
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-07T16:32:21.000Z,False,2017 is year of the Rooster! Let us bring Chinese New Year celebrations to your school.  is on the road this Jan-Feb 2017!^RH,1,4,3,0,[],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/795665203748864000,tweet_id:795665203748864000
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-07T13:15:11.000Z,False,Pop in to Bristol Museum & Art Gallery this Sat morning and discover what people in prehistory ate. Mammoth anyone? ^ki,2,9,8,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/795615582452379648,tweet_id:795615582452379648
Gordon Neighbour,@CornubiaGeol,2016-11-06T16:15:49.000Z,False,University teams up with Bristol Museum & Art Gallery for roaring return of Dinosaur Takeover |http://bristol.ac.uk/news/2016/november/dinosaur-takeover.html…,0,2,0,0,[],[],[],https://pbs.twimg.com/profile_images/592021043188994050/mHI_SXnR_normal.jpg,https://x.com/CornubiaGeol/status/795298654978449408,tweet_id:795298654978449408
Rich Thorne,@RichT83,2016-11-05T17:02:38.000Z,False,So I've found my new cycle helmet at Bristol Museum... (Comes with piped-in battle sounds),1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/583546987523477505/AZRQ1xMp_normal.jpg,https://x.com/RichT83/status/794948047545450496,tweet_id:794948047545450496
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-05T15:25:22.000Z,False,What are you doing this New Year? Tickets on sale now! Early booking recommended. https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/new-years-eve/… ^cp,0,2,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/794923570891722754,tweet_id:794923570891722754
Sophie Clements,@sophaclements,2016-11-04T19:06:30.000Z,False,Simon looking all cool and arty at the museum and art gallery today  @ Bristol Museum & Art… https://instagram.com/p/BMZjN19AOGw/,0,1,0,0,[],[],['\\u2764\\ufe0f'],https://pbs.twimg.com/profile_images/1569780101956472834/GmnuUpQF_normal.jpg,https://x.com/sophaclements/status/794616829419356160,tweet_id:794616829419356160
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-04T12:40:18.000Z,False,Our #Learning team are prepping for #Dinosaur takeover!  Fab to be working with Dino experts from ... http://bristol.ac.uk/news/2016/november/dinosaur-takeover.html… ^kd,0,8,6,0,"['#Learning', '#Dinosaur']",['@BristolUni'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/794519642672865280,tweet_id:794519642672865280
Josh,@_Mr_Brightsid3_,2016-11-03T23:13:41.000Z,False,Who the fuck is ringing me pretending to gary from the bristol museum and then Bailey,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1656286212984823808/otuuElsb_normal.jpg,https://x.com/_Mr_Brightsid3_/status/794316649176453133,tweet_id:794316649176453133
Heritage Concorde,@ConcordeHC,2016-11-03T21:31:11.000Z,False,"WOW! Inside the new home of British Airways Concorde 216 at Filton, Bristol. The Aerospace Bristol museum will be... http://fb.me/2THkXwCTB",0,1,2,0,[],[],[],https://pbs.twimg.com/profile_images/757664300685221888/tL2a3jsO_normal.jpg,https://x.com/ConcordeHC/status/794290854261379075,tweet_id:794290854261379075
Jon Mercer,@jon_d_mercer,2016-11-03T20:04:57.000Z,False,"Good to know. BTW, like your avatar, , I think the original in the Bristol museum.",0,0,1,0,[],['@BeverlyTreml'],[],https://pbs.twimg.com/profile_images/1754076428553854976/Yx2dLSnx_normal.jpg,https://x.com/jon_d_mercer/status/794269153947504640,tweet_id:794269153947504640
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-03T17:30:57.000Z,False,It's our Dinosaur takeover! for #schools next wk. We're expecting  along and 250 school children. Roar-tastic stuff! #lovelearning ^kd,0,3,5,0,"['#schools', '#lovelearning']",['@bbcrb'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/794230396783329280,tweet_id:794230396783329280
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-03T13:37:03.000Z,False,Want your pupils to learn and have fun? Discover more at our free teacher preview of #WarriorTreasures   on Sat 5 Nov. ^RH,0,2,5,0,['#WarriorTreasures'],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/794171533677760512,tweet_id:794171533677760512
Amanda Huskisson,@huskisson66,2016-11-02T17:46:58.000Z,False,You're welcome. I'm good ta. Reading at Bristol museum went well. No rotten (or fresh) tomatoes thrown :-),1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1571775931689189376/H4_VFYdq_normal.jpg,https://x.com/huskisson66/status/793872038763044874,tweet_id:793872038763044874
Bristol Museum & Art Gallery,@bristolmuseum,2016-11-02T17:05:46.000Z,False,Lovely life-size puppets by St Pius Primary in the art galleries here today ^lf,0,1,3,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/793861670552604673,tweet_id:793861670552604673
James Dyer,@GoldCampRobot,2016-11-02T15:37:30.000Z,False,think it's a Banksy from his Bristol museum exhibition a few years back,1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1455513262271909892/XSFL4Ld0_normal.jpg,https://x.com/GoldCampRobot/status/793839458806272001,tweet_id:793839458806272001
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-31T16:04:33.000Z,False,the £5 we ask for is a suggested donation - sorry if your impression was you did not have a choice - everyone is welcome FOC ^VH,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/793121491600674816,tweet_id:793121491600674816
Greg Dawes ©KS,@GregDawes38,2016-10-30T18:57:21.000Z,False,go to bristol museum lol or just go to Stover :),1,0,3,0,[],[],[],https://pbs.twimg.com/profile_images/1685276187696721920/R_7ZiOCL_normal.jpg,https://x.com/GregDawes38/status/792802589553336320,tweet_id:792802589553336320
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-30T14:42:45.000Z,False,Mexican folk art for grown-ups and folk music  for all. Hope the ancestors are watching!,0,5,8,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792738518284009472,tweet_id:792738518284009472
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-30T12:54:27.000Z,False,Someone loves Mexico so much he bought the outfit!,0,0,4,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792711263751110656,tweet_id:792711263751110656
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-30T12:00:15.000Z,False,Great crowds for our Mexican dancers more music and a lot more Day of the Dead fun this afternoon!,0,3,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792697620812689408,tweet_id:792697620812689408
Bristol Mum,@bristolmum,2016-10-30T08:42:28.000Z,False,"Mexican Day of the Dead Celebrations for children and families at Bristol Museum today!

Drop-in event, pay what... http://fb.me/890OWaRlk",0,6,3,0,[],[],[],https://pbs.twimg.com/profile_images/344513261577977581/316a2ea89b780a88c119d2c43fc80e6d_normal.jpeg,https://x.com/bristolmum/status/792647849414647808,tweet_id:792647849414647808
Bristol Mum,@bristolmum,2016-10-30T08:02:02.000Z,False,Today there are Mexican Day of the Dead celebrations for children and families at Bristol Museum & Art Gallery.... http://fb.me/8u1EwtyNN,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/344513261577977581/316a2ea89b780a88c119d2c43fc80e6d_normal.jpeg,https://x.com/bristolmum/status/792637672502267904,tweet_id:792637672502267904
Visit Bristol,@VisitBristol,2016-10-30T08:00:39.000Z,False,Celebrate Mexican Day of the Dead at Bristol Museum & Art Gallery  today http://visitbristol.co.uk/whats-on/mexican-day-of-the-dead-at-bristol-museum-and-art-gallery-p2128603…,0,2,2,0,[],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/508911401197244417/6QyI3meU_normal.jpeg,https://x.com/VisitBristol/status/792637323578109952,tweet_id:792637323578109952
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-29T16:18:31.000Z,False,Mexican student volunteers making our Day of the Dead shrine for tomorrow but who is it dedicated too?,0,1,5,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792400230859825153,tweet_id:792400230859825153
Juliet Fellows-Smith,@JulietFellowsSm,2016-10-29T12:52:06.000Z,False,Wonderful Saxon gold exhibition at Bristol Museum,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/788282336928493568/18rR9YwB_normal.jpg,https://x.com/JulietFellowsSm/status/792348282622251008,tweet_id:792348282622251008
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-29T09:15:49.000Z,False,[shop] Get your 2017 calendar featuring 12 local Bristol artists  http://shop.bristolmuseums.org.uk/collections/homepage/products/bristol-impressions-2017-calendar… in-store or online - free delivery ^zm,0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792293855508979712,tweet_id:792293855508979712
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-28T19:01:09.000Z,False,"We're now on Pinterest, check out our Halloween favourites board https://pinterest.com/bristolmuseums/our-halloween-favourites/… ^lt",0,2,4,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792078770370994177,tweet_id:792078770370994177
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-28T18:01:16.000Z,False,New Year's Eve tickets on sale now! Early booking recommended. https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/new-years-eve/… ^cp,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792063698940592128,tweet_id:792063698940592128
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-28T17:05:29.000Z,False,"Music, dance, crafts for young and old, face painting and dress up - come early to book your Day of the Dead fun https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/day-of-the-dead/… ^LG",0,1,2,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/792049661850882048,tweet_id:792049661850882048
Hold your Horses,@anglosquare,2016-10-28T15:00:05.000Z,False," holdhard: Tucked away in a corner of Bristol Museum’s porcelain room, it’s easy to overlook this... https://tmblr.co/ZPM1am2DzHIMO",0,0,1,0,[],[],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1330439410513539079/Fwz2UwUJ_normal.jpg,https://x.com/anglosquare/status/792018102192115713,tweet_id:792018102192115713
Alex White,@Appletonwild,2016-10-28T13:45:06.000Z,False,Thank you very much for the tour of Bristol museum and Art gallery  ,2,1,11,0,[],"['@Ben_garrod', '@BonnieBeasties']",[],https://pbs.twimg.com/profile_images/1229416238020878338/NKq_O92X_normal.jpg,https://x.com/Appletonwild/status/791999231796076544,tweet_id:791999231796076544
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-28T09:27:44.000Z,False,its here until 23rd April 2017 - hurrah! ^GB,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/791934463529799685,tweet_id:791934463529799685
Judith Sawyer,@JudSawyer,2016-10-27T19:20:28.000Z,False,"Irish Giant Deer, Bristol Museum",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1808583935968096258/g3Fbgl9i_normal.jpg,https://x.com/JudSawyer/status/791721245125533696,tweet_id:791721245125533696
Judith Sawyer,@JudSawyer,2016-10-27T19:19:52.000Z,False,Part of the large minerals collection at Bristol museum #shiny,0,0,2,0,['#shiny'],[],[],https://pbs.twimg.com/profile_images/1808583935968096258/g3Fbgl9i_normal.jpg,https://x.com/JudSawyer/status/791721093560238080,tweet_id:791721093560238080
Judith Sawyer,@JudSawyer,2016-10-27T19:18:37.000Z,False,Crinoid at Bristol museum #crinoid #krynoid #FossilsIHaveKnown #Bristol,1,1,1,0,"['#crinoid', '#krynoid', '#FossilsIHaveKnown', '#Bristol']",[],[],https://pbs.twimg.com/profile_images/1808583935968096258/g3Fbgl9i_normal.jpg,https://x.com/JudSawyer/status/791720779507494912,tweet_id:791720779507494912
Judith Sawyer,@JudSawyer,2016-10-27T19:16:16.000Z,False,Thingy in the Egyptian section at Bristol museum (free admission),1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1808583935968096258/g3Fbgl9i_normal.jpg,https://x.com/JudSawyer/status/791720185178759168,tweet_id:791720185178759168
Bristol Mum,@bristolmum,2016-10-27T19:06:07.000Z,False,This Sunday at Bristol Museum & Art Gallery there are Mexican Day of the Dead celebrations for children and... http://fb.me/4NmV0QPUT,0,4,2,0,[],[],[],https://pbs.twimg.com/profile_images/344513261577977581/316a2ea89b780a88c119d2c43fc80e6d_normal.jpeg,https://x.com/bristolmum/status/791717630805680128,tweet_id:791717630805680128
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-27T16:48:13.000Z,False,"Join us for Kwanzaa family fun tmrw 11-3pm. Make candles, cards & mats while learning about African values of creativity & unity ^kg",0,3,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/791682929835532288,tweet_id:791682929835532288
Mexican Community BS,@MxinBristol,2016-10-27T16:12:09.000Z,False,"Day of the DeadBristol Museum, 30 Oct from 10am

The Mexican festival where families gather to remember their dead.https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/day-of-the-dead/…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/535029904337694720/f-JTgBFs_normal.png,https://x.com/MxinBristol/status/791673853693034500,tweet_id:791673853693034500
Peter Jordan,@peterbjordan,2016-10-27T15:08:50.000Z,False,"I'm at Bristol Museum and Art Gallery in Bristol, Avon https://swarmapp.com/c/6TL3xLUFFW4",0,1,0,0,[],[],[],https://pbs.twimg.com/profile_images/683774318275391488/9Ng7glqi_normal.jpg,https://x.com/peterbjordan/status/791657915983785984,tweet_id:791657915983785984
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-27T09:14:22.000Z,False,We can’t wait to attend  fair on 10 Nov #BristolCE2016. Ahead of this we invite teachers to Private View #WarriorTreasures ^KL,0,2,0,0,"['#BristolCE2016', '#WarriorTreasures']",['@CEPBristol'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/791568711236849664,tweet_id:791568711236849664
Sam Codrington,@baroncodrington,2016-10-27T04:59:09.000Z,False,#bristolmuseumandartgallery #mauritius #extinction #bird #dodo #theoxforddodo #bristol #museum #raphuscucullatus  https://flic.kr/p/NBoWfg,0,0,0,0,"['#bristolmuseumandartgallery', '#mauritius', '#extinction', '#bird', '#dodo', '#theoxforddodo', '#bristol', '#museum', '#raphuscucullatus']",[],[],https://pbs.twimg.com/profile_images/1205884384756355074/_f1ALgSX_normal.jpg,https://x.com/baroncodrington/status/791504485155762176,tweet_id:791504485155762176
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-26T16:17:40.000Z,False,really glad to hear that you enjoyed our show and for tweeting some great  pictures too! ^GB,0,1,1,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/791312851831025668,tweet_id:791312851831025668
Bristol Museum & Art Gallery,@bristolmuseum,2016-10-26T15:14:40.000Z,False,Here's a sneak peek inside #WarriorTreasures. Tickets can be purchased in advance online https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/warrior-treasures/… #StaffordshireHoard ^lm,1,25,23,0,"['#WarriorTreasures', '#StaffordshireHoard']",[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/791296996325912577,tweet_id:791296996325912577
