Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Peter Poland,@PetePoland,2018-11-07T19:38:40.000Z,False,Original Hokusai Great Wave at Kanagawa... And my version from a while ago... #tsunamitastic @ Bristol Museum & Art Gallery https://instagram.com/p/Bp5CGpynLNS/?utm_source=ig_twitter_share&igshid=1hc4fb6v78pgy…,0,0,0,0,['#tsunamitastic'],[],[],https://pbs.twimg.com/profile_images/521989753407688704/KArfiIPs_normal.png,https://x.com/PetePoland/status/1060255231521497096,tweet_id:1060255231521497096
timbhison,@timbhison,2018-11-07T16:24:06.000Z,False,"The latest addition to the Bristol Museum of Mice, the Logitech G203 Prodigy (!) Gaming mouse. Back to loud clicks and no sideways scroll like a pauper, however I do now have an RGB LED under my hand.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1587521666946666496/0IEszQD0_normal.jpg,https://x.com/timbhison/status/1060206269074694145,tweet_id:1060206269074694145
Diverse Histories +,@Diversehistory2,2018-11-06T17:01:52.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,1,2,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1059853383622975488,tweet_id:1059853383622975488
AV Magazine,@AVMag,2018-11-06T16:55:31.000Z,False,Supersonic airliner Concorde is the hero in a Christie projector mapping at the Aerospace Bristol museum in the UK http://bit.ly/2Qo83px #avtweeps  ,0,3,8,0,['#avtweeps'],"['@ChristieDigital', '@ProjectionArt']",[],https://pbs.twimg.com/profile_images/1675782585023188995/bS9mAqHA_normal.jpg,https://x.com/AVMag/status/1059851784443887616,tweet_id:1059851784443887616
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-06T16:35:39.000Z,False,"'He who laughs, lasts!', Mary Pettibone Poole. Come and get your laughter medicine from  https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/clowns-laughter-yoga/… #Wellbeing #ClownEggs #Clowns #BristolYoga ^ad",0,5,4,0,"['#Wellbeing', '#ClownEggs', '#Clowns', '#BristolYoga']",['@HollyStoppit'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1059846784804155393,tweet_id:1059846784804155393
Angela,@designphi,2018-11-06T11:04:14.000Z,False,The beautiful work of Hokusai #hokusai #elegantdetail #waterfall #woodblockprintmaker #japaneseart #artist #bristolmuseumandartgallery #exhibition @ Bristol Museum & Art Gallery https://instagram.com/p/Bp1icbInjKz/?utm_source=ig_twitter_share&igshid=hbpvy4ci57cj…,0,0,0,0,"['#hokusai', '#elegantdetail', '#waterfall', '#woodblockprintmaker', '#japaneseart', '#artist', '#bristolmuseumandartgallery', '#exhibition']",[],[],https://pbs.twimg.com/profile_images/734016857955569664/GikMkKHr_normal.jpg,https://x.com/designphi/status/1059763381383716864,tweet_id:1059763381383716864
Sarah Walker,@sarahwalker2101,2018-11-05T17:33:45.000Z,False," If you’re ever looking for somewhere to take shelter on these cold, wet days then the Bristol Museum and Art Gallery is a pretty great option.  https://ift.tt/2qvNtbk",0,0,1,0,[],[],"['\\u26aa\\ufe0f', '\\u26aa\\ufe0f']",https://pbs.twimg.com/profile_images/1269823876885708800/HAKSE9FP_normal.jpg,https://x.com/sarahwalker2101/status/1059499018533822464,tweet_id:1059499018533822464
Diverse Histories +,@Diversehistory2,2018-11-05T16:01:57.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,0,0,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1059475915833524224,tweet_id:1059475915833524224
SaltaConmigo,@SltCnmg,2018-11-05T15:34:00.000Z,False,"Un descubrimiento en #Bristol: El Bristol Museum & Art Gallery, con Banksy y mucho más  #LoveGreatBritain http://bit.ly/2qva4F4",0,0,2,0,"['#Bristol', '#LoveGreatBritain']",[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/1139583800562847750/7-KJp4b6_normal.png,https://x.com/SltCnmg/status/1059468883495665665,tweet_id:1059468883495665665
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-05T09:49:27.000Z,False,"Thanks for sharing. We loved working with Mattie. We're displaying one of his clown outfits, his clown doctor bag and two of his #clowneggs! ^ad",0,0,0,0,['#clowneggs'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1059382173835452416,tweet_id:1059382173835452416
Gail Boyle,@Boyle123G,2018-11-05T09:16:47.000Z,False,Day 5 #Museum30 - animal can only mean   museum http://bbc.co.uk/ahistoryoftheworld/objects/acBlyEkETBKkpOIII5QdvQ…,1,0,5,0,['#Museum30'],"['@Alfred_Gorilla', '@bristol']",[],https://pbs.twimg.com/profile_images/1647268154597421057/OhK1QsOq_normal.jpg,https://x.com/Boyle123G/status/1059373955172237312,tweet_id:1059373955172237312
Emma,@missemmacorke,2018-11-04T20:48:31.000Z,False,"Visit Emma’s? Haha! Although sensible suggestions: Bristol Museum, zoo, SS Great Britain for touristy stuff.",1,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1579579880362184705/utMqGfer_normal.jpg,https://x.com/missemmacorke/status/1059185645522968581,tweet_id:1059185645522968581
Diverse Histories +,@Diversehistory2,2018-11-04T18:45:12.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,1,2,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1059154611087572993,tweet_id:1059154611087572993
★Ms. Dejna★,@dejna_d,2018-11-04T00:48:38.000Z,False,Ok. I am spending 3 days at Bristol museum. Staying for weekend then. I know one great jazz bar. Hope it exists still. Haven't been there since 2010,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1226119593875386368/gaKCbwM4_normal.jpg,https://x.com/dejna_d/status/1058883686588956673,tweet_id:1058883686588956673
Helen Parkinson,@helenvparkinson,2018-11-03T17:09:21.000Z,False,Never have I felt older than when I saw a Tammy Girl T-shirt being exhibited at Bristol Museum as a historic artefact,2,31,100,0,[],[],[],https://pbs.twimg.com/profile_images/1348567518093443073/N6Y7UjeI_normal.jpg,https://x.com/helenvparkinson/status/1058768105218940928,tweet_id:1058768105218940928
Emma Hallett,@eb6348,2018-11-03T16:34:18.000Z,False,More clowning around once James had woken up! #clowneggs #toddlerjim #dayofthedead @ Bristol Museum & Art Gallery https://instagram.com/p/BpuZ0ydheMG/?utm_source=ig_twitter_share&igshid=wfv5w82eszqw…,0,0,2,0,"['#clowneggs', '#toddlerjim', '#dayofthedead']",[],[],https://pbs.twimg.com/profile_images/1143042054018260993/MK_EeTrW_normal.jpg,https://x.com/eb6348/status/1058759281703616512,tweet_id:1058759281703616512
K Anaya,@kanayaizq,2018-11-03T14:35:21.000Z,False,Day of the dead at Bristol museum!! #DayoftheDead #bristolmuseum,1,4,17,0,"['#DayoftheDead', '#bristolmuseum']",[],[],https://pbs.twimg.com/profile_images/687674634104377344/ZIP0bGci_normal.jpg,https://x.com/kanayaizq/status/1058729348969254915,tweet_id:1058729348969254915
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-03T13:53:04.000Z,False,Having fun with sugar biscuit decorating...after have faces painted !^GB,0,1,3,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1058718708653350912,tweet_id:1058718708653350912
Emma Hallett,@eb6348,2018-11-03T12:40:33.000Z,False,"Clowning around, and some day of the dead museumfun. #clowneggs #mariachi #dayofthedead @ Bristol Museum & Art Gallery https://instagram.com/p/Bpt_EnLB4aW/?utm_source=ig_twitter_share&igshid=1np009310pffi…",0,0,1,0,"['#clowneggs', '#mariachi', '#dayofthedead']",[],[],https://pbs.twimg.com/profile_images/1143042054018260993/MK_EeTrW_normal.jpg,https://x.com/eb6348/status/1058700457638424577,tweet_id:1058700457638424577
Ryan Martin,@ThatRyanMartin,2018-11-03T10:13:25.000Z,False,"Good company, live wrestling, food, drinks a and late night cinema trip in Bristol Museum (IT) @ Bristol Museum & Art Gallery https://instagram.com/p/BptuPm1AXiXWLf5I9yWVaQ8n5WOicuD79-lw7M0/?utm_source=ig_twitter_share&igshid=jym72md9f33m…",1,0,1,0,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1682458176585625601/TIf9FWt8_normal.jpg,https://x.com/ThatRyanMartin/status/1058663429681172481,tweet_id:1058663429681172481
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-03T09:55:07.000Z,False,FREE #FabricAfrica event here on Sat Nov 17 (10am or 1.30pm).  See more of our collections and learn about aso oke and wax prints with experts Edith Ojo and Audrey Migot.  Book here https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/fabric-africa-our-collections/…  #BHM ^LG,0,3,7,0,"['#FabricAfrica', '#BHM']",[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1058658824595390465,tweet_id:1058658824595390465
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-03T09:02:57.000Z,False,Preparations for today's Mexican Day of the Dead celebration here  are in full swing! Thank you to everyone who got up super early to build the shrine - the first biscuit decorating workshop starts at 10.30 ^GB,0,3,21,0,[],['@bristolmuseum'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1058645695383646208,tweet_id:1058645695383646208
Iskra Mejía,@iskraunam,2018-11-02T22:10:15.000Z,False,"To celebrate the Day of the Dead (Día de los Muertos) there will be a FREE exhibition @ Bristol Museum & Art Gallery Saturday November 3rd. I will be dancing and will run a workshop on poetry (""calaveritas""). More info: https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/day-of-the-dead/…",0,0,3,0,[],[],[],https://pbs.twimg.com/profile_images/1648860013996175361/feuoHKHo_normal.jpg,https://x.com/iskraunam/status/1058481438608293889,tweet_id:1058481438608293889
Diverse Histories +,@Diversehistory2,2018-11-02T17:30:50.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,0,0,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1058411123828051974,tweet_id:1058411123828051974
Gail Boyle,@Boyle123G,2018-11-02T12:34:37.000Z,False,Bristol Museum has had a collaborative teaching arrangement with UoB for 25yrs+ using our collections - we have also worked together on community engagement/AHRC funded projects -  See also http://bristol.ac.uk/news/2017/october/engagement-awards-2017.html… and https://youtube.com/watch?v=--XFUxZtBCw…,1,0,3,0,[],[],[],https://pbs.twimg.com/profile_images/1647268154597421057/OhK1QsOq_normal.jpg,https://x.com/Boyle123G/status/1058336576768524288,tweet_id:1058336576768524288
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-01T17:27:31.000Z,False,Our naughty Clown in Residence  created fun and mayhem with our visitors today...check out our programme for more clowning fun https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/clowns-egg-hibition/…    ^kg,0,3,5,0,[],['@HollyStoppit'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1058047900863868928,tweet_id:1058047900863868928
Bristol Pride,@BristolPride,2018-11-01T15:49:56.000Z,False,We're are looking for raffle prizes for our #Pride #GalaBall on the 10 November to help #fundraise if you can help with our fabulous evening at Bristol Museum and Art Gallery and our fundraising efforts we'd love to hear from you!,0,2,2,0,"['#Pride', '#GalaBall', '#fundraise']",[],[],https://pbs.twimg.com/profile_images/1665706656125140994/HIMOtZur_normal.jpg,https://x.com/BristolPride/status/1058023341754327042,tweet_id:1058023341754327042
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-01T12:17:05.000Z,False,Teachers of Bristol - do your pupils love dinosaurs as much as we do? We have just 1 workshop space left during our Dinosaur Takeover Week run in partnership with . Book the last place here: https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/learning/dinosaur-takeover/…,0,2,1,0,[],['@BristolUni'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1057969775475859458,tweet_id:1057969775475859458
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-01T10:39:17.000Z,False,"Join us THIS Saturday for our annual Day of the Dead celebrations ! Learn about  this traditional Mexican Festival where families gather to remember their dead, enjoy our FREE craft workshops and take a selfie with La Catrina ! ^GB https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/day-of-the-dead/…",0,4,5,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1057945164327673858,tweet_id:1057945164327673858
Bristol Museum & Art Gallery,@bristolmuseum,2018-11-01T08:35:09.000Z,False,Our clown in residence  is back for more circus tales and clowning around today. Come and see our #clowneggs exhibition and meet a real life clown! ^ad,0,4,4,0,['#clowneggs'],['@HollyStoppit'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1057913925264728066,tweet_id:1057913925264728066
artspotting,@artspottingio,2018-10-31T19:03:18.000Z,False,“Paint Pot Angel” by banksy at the bristolmuseums #banksy #streetart #graffiti #bristol #art #artspotting #visitbristol #sculpture @ Bristol Museum & Art Gallery https://instagram.com/p/Bpm8fzHg_rA/?utm_source=ig_twitter_share&igshid=1vjp9eemoynnd…,0,0,0,0,"['#banksy', '#streetart', '#graffiti', '#bristol', '#art', '#artspotting', '#visitbristol', '#sculpture']",[],[],https://pbs.twimg.com/profile_images/1052187794083274758/05C2ZTWM_normal.jpg,https://x.com/artspottingio/status/1057709615079665668,tweet_id:1057709615079665668
Diverse Histories +,@Diversehistory2,2018-10-31T18:01:48.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,0,0,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1057694139658199043,tweet_id:1057694139658199043
Diverse Histories +,@Diversehistory2,2018-10-31T16:30:59.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,1,0,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1057671284245626880,tweet_id:1057671284245626880
Adam Jaufurally,@AdamJaufurally,2018-10-30T13:11:55.000Z,False,Was at the Aerospace Bristol museum this morning for a business breakfast. Got up close and personal with Concorde  #concorde #aerospacebristol https://instagram.com/p/BpjvfKAHlb0/?utm_source=ig_twitter_share&igshid=1osajsf1hzjfh…,1,0,0,0,"['#concorde', '#aerospacebristol']",[],['\\U0001f601'],https://pbs.twimg.com/profile_images/800255638311989248/2R-crLZU_normal.jpg,https://x.com/AdamJaufurally/status/1057258801881997313,tweet_id:1057258801881997313
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-30T11:29:29.000Z,False,Our #ClownInResidence  is conducting research into what makes a clown and what's made you laugh recently?! Serious business.... but silly performances! Come and play today and Thursday. http://hollystoppit.com/blog/clown-research-experiments… #ClownEggs #Clowning #Clowns ^ad,0,4,1,0,"['#ClownInResidence', '#ClownEggs', '#Clowning', '#Clowns']",['@HollyStoppit'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1057233022108516352,tweet_id:1057233022108516352
Caleb Parkin,@CalebParkin,2018-10-30T07:54:31.000Z,False,"Yesterday's ""mini mood boards"" of colour, fabric & word for today. I loved this activity & it'll be appearing in my workshops again! @ Bristol Museum & Art Gallery https://instagram.com/p/BpjLKmrn6US/?utm_source=ig_twitter_share&igshid=1ewki7sdszp3d…",0,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1778479659493056512/vzhn4Emk_normal.jpg,https://x.com/CalebParkin/status/1057178923702906880,tweet_id:1057178923702906880
Diverse Histories +,@Diversehistory2,2018-10-29T19:30:45.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,1,0,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1056991749766348800,tweet_id:1056991749766348800
Diverse Histories +,@Diversehistory2,2018-10-29T15:30:50.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,1,1,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1056931371006996481,tweet_id:1056931371006996481
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-29T11:14:40.000Z,False,Our clown in residence  is with us today for performance and play.  #clowneggs,0,3,5,0,['#clowneggs'],['@HollyStoppit'],['\\U0001f60a'],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1056866906970513408,tweet_id:1056866906970513408
Bradley & Co.,@BradleyandCoBS8,2018-10-29T07:33:02.000Z,False,How would these look in your living room? Masters of Japanese Prints: Hokusai and Hiroshige is currently on at the Bristol Museum & Art Gallery http://bit.ly/2ykLJ91,0,0,1,0,[],[],[],https://pbs.twimg.com/profile_images/1112668816604049409/UjUy3U79_normal.png,https://x.com/BradleyandCoBS8/status/1056811129987588096,tweet_id:1056811129987588096
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-29T07:25:07.000Z,False,"Hooray hooray,  is coming to play! Join us today for lots of family fun (11-12, 1-2, & 3-4) https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/clowns-egg-hibition/… #ClownInResidence #ClownEggs ^ad",0,3,2,0,"['#ClownInResidence', '#ClownEggs']",['@HollyStoppit'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1056809137617690624,tweet_id:1056809137617690624
Joanne Mallon,@joannemallon,2018-10-28T17:09:45.000Z,False,Bristol museum. They get around.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1522221539764154369/YVC3O47w_normal.jpg,https://x.com/joannemallon/status/1056593878881652736,tweet_id:1056593878881652736
Diverse Histories +,@Diversehistory2,2018-10-28T14:30:29.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,3,6,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1056553794895597569,tweet_id:1056553794895597569
Diverse Histories +,@Diversehistory2,2018-10-27T17:01:20.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,0,1,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1056229369151217666,tweet_id:1056229369151217666
Heather Tweed,@heathertweed,2018-10-27T16:57:26.000Z,False,"Looks fab! Sorry I couldn’t be there, exhibiting at Museum night Circus Spectacular Bristol Museum. Soooo looking forward to visiting. Haven’t missed one! ",0,0,1,0,[],[],"['\\U0001f3a8', '\\U0001f3a7', '\\U0001f3ac', '\\U0001f3b0', '\\U0001f31e']",https://pbs.twimg.com/profile_images/1724785880295219200/617kDot8_normal.jpg,https://x.com/heathertweed/status/1056228387793055744,tweet_id:1056228387793055744
Jess Kinghorn,@KoeniginKatze,2018-10-27T15:33:03.000Z,False,"""Under the hill, you'll glow too.
You'll glow too. You'll glow too.
YOU'LLGLOWTOO.""

(262/365 part 2)#butterfly #taxidermy #museum @ Bristol Museum & Art Gallery https://instagram.com/p/BpcRQX0nQwE/?utm_source=ig_twitter_share&igshid=1q0mf76evck32…",0,0,0,0,"['#butterfly', '#taxidermy', '#museum']",[],[],https://pbs.twimg.com/profile_images/1622553317820727296/bLpUf8xz_normal.jpg,https://x.com/KoeniginKatze/status/1056207154905051136,tweet_id:1056207154905051136
Nicola Richards,@NickyRR,2018-10-27T10:37:16.000Z,False,"But at Bristol Museum at midnight, it would be SO cool.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3686127458/7d698be10184d52c3690b6d181b45c86_normal.jpeg,https://x.com/NickyRR/status/1056132716519976960,tweet_id:1056132716519976960
sqwzl,@sqwzl,2018-10-26T08:20:50.000Z,False,Find inspiration in Bristol | #Weekend Fabric Africa: Stories Told Through Textiles (Bristol Museum & Art Gallery) China Crisis (Thekla) The Ed Sheeran Experience (The Fleece)#Art #Music | more on website - click belowhttp://bit.ly/2CUGLDZ,0,0,0,0,"['#Weekend', '#Art', '#Music']",[],"['\\u25b6', '\\u25b6', '\\u25b6']",https://pbs.twimg.com/profile_images/1000329830511063040/ZZcCJLpd_normal.jpg,https://x.com/sqwzl/status/1055735995306557440,tweet_id:1055735995306557440
Circomedia,@Circomedia,2018-10-26T07:22:38.000Z,False,It was a pleasure to see this lot clowning around at last night's incredible event at Bristol Museum. More pics and video to come. https://ift.tt/2Pqbe2o,1,0,1,0,[],['@bristolmuseums'],[],https://pbs.twimg.com/profile_images/1833102706585587712/HXYW6VH-_normal.jpg,https://x.com/Circomedia/status/1055721349606445056,tweet_id:1055721349606445056
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T20:41:34.000Z,False,Well that was fun! We hope you had a spectacular time! #MuseumsatNight,0,10,14,0,['#MuseumsatNight'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055560017045274624,tweet_id:1055560017045274624
Diverse Histories +,@Diversehistory2,2018-10-27T17:01:20.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,0,1,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1056229369151217666,tweet_id:1056229369151217666
Heather Tweed,@heathertweed,2018-10-27T16:57:26.000Z,False,"Looks fab! Sorry I couldn’t be there, exhibiting at Museum night Circus Spectacular Bristol Museum. Soooo looking forward to visiting. Haven’t missed one! ",0,0,1,0,[],[],"['\\U0001f3a8', '\\U0001f3a7', '\\U0001f3ac', '\\U0001f3b0', '\\U0001f31e']",https://pbs.twimg.com/profile_images/1724785880295219200/617kDot8_normal.jpg,https://x.com/heathertweed/status/1056228387793055744,tweet_id:1056228387793055744
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T18:54:59.000Z,False,We are now at capacity. Please don’t join the queue at this point as you are very unlikely to get in. #MuseumsatNight,0,1,7,0,['#MuseumsatNight'],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055533195104542721,tweet_id:1055533195104542721
foodrap,@foodrap,2018-10-25T18:30:07.000Z,True,Check out Bristol Museum Pot Angel Print Banksy https://ebay.com/ulk/itm/223203939271… ⁦⁩ ⁦⁩,0,0,0,0,[],"['@eBay', '@TyroneBiggumms']",[],https://pbs.twimg.com/profile_images/1491057436379209728/ybZrd5Lt_normal.jpg,https://x.com/foodrap/status/1055526938394198016,tweet_id:1055526938394198016
Diverse Histories +,@Diversehistory2,2018-10-25T16:15:26.000Z,False,"Fabric Africa: Our Collections

17 NovBristol MuseumOur Fabric Africa exhibition is great introduction to the range and diversity of African textiles drawn from our collections.

This is a chance to view close-up some of the amazing items",0,2,2,0,[''],[],[],https://pbs.twimg.com/profile_images/1107988968853917696/E__w8xqb_normal.png,https://x.com/Diversehistory2/status/1055493046203310080,tweet_id:1055493046203310080
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T15:30:46.000Z,False,"This is  discovering the Victorian roots of our Christmas traditions. Your pupils can enjoy carol singing, playing parlour games, making tree decorations & exploring our festive feast this year   https://bristolmuseums.org.uk/blaise-castle-house-museum/learning/victorian-christmas-schools/… ^RH",0,0,3,0,[],"['@VPPBristol', '@BlaiseMuseum']",[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055481802628980742,tweet_id:1055481802628980742
Vince Stadon,@VinceStadon,2018-10-25T15:21:51.000Z,False,Looks great!  Is this at the Bristol Museum and Art Gallery?,1,0,2,0,[],[],[],https://pbs.twimg.com/profile_images/1611396200476852235/fQdE7XY5_normal.jpg,https://x.com/VinceStadon/status/1055479558672130049,tweet_id:1055479558672130049
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T12:32:21.000Z,False,We were delighted that author Julia Griggs was here today to talk about how her new book relates to our painting ‘The Return of the Prodigal Son’ ...and lovely context provided by curator Jenny Gaschke. Part of  and #LunctimeTalks series  ^kg,0,0,2,0,['#LunctimeTalks'],"['@BristolLitFest', '@bristolmuseum']",[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055436902487203840,tweet_id:1055436902487203840
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T12:25:50.000Z,False,Author  sets the scene for the lunchtime talk by author Julia Griggs and curator Jenny Gaschke  today as part of  ^kg,2,5,6,0,[],"['@MansonMike', '@bristolmuseum', '@BristolLitFest']",[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055435263948849152,tweet_id:1055435263948849152
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-25T07:02:53.000Z,False,Join artist Flo Awolaja  here next Tuesday (30 Oct) for family workshops learning about African prints...and make your own gifts to take away! For further info https://bristolmuseums.org.uk/bristol-museum-and-art-gallery/whats-on/fabric-africa-family-fun/… #FabricAfrica ^kg,0,3,2,0,['#FabricAfrica'],['@Maverikartz'],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055353991272521730,tweet_id:1055353991272521730
John Higgs,@johnhiggs,2018-10-24T17:18:37.000Z,False,The clown-eggs exhibition at Bristol Museum is a nightmarish Doctor Who episode waiting to happen #clowneggs,2,5,10,0,['#clowneggs'],[],[],https://pbs.twimg.com/profile_images/1727655201807400960/_3s-YLyC_normal.jpg,https://x.com/johnhiggs/status/1055146558486913025,tweet_id:1055146558486913025
Bristol Museum & Art Gallery,@bristolmuseum,2018-10-24T16:14:54.000Z,False,Day of the Dead timetable just confirmed for Sat Nov 3rd - check out the times for the workshops you'll want to sign up for - but first come first served on the day ^LG,1,8,11,0,[],[],[],https://pbs.twimg.com/profile_images/1640727064431980545/D8fmLOQK_normal.jpg,https://x.com/bristolmuseum/status/1055130521993392129,tweet_id:1055130521993392129
